Date,Time,ms,LEVEL,TEMPERATURE
6/22/2021,11:15:00 AM,0,0.4845,11.168
6/22/2021,11:30:00 AM,0,0.4823,11.064
6/22/2021,11:45:00 AM,0,0.4844,11.121
6/22/2021,12:00:00 PM,0,0.4847,11.123
6/22/2021,12:15:00 PM,0,0.4843,11.13
6/22/2021,12:30:00 PM,0,0.4842,11.136
6/22/2021,12:45:00 PM,0,0.4841,11.143
6/22/2021,1:00:00 PM,0,0.4862,11.152
6/22/2021,1:15:00 PM,0,0.4842,11.164
6/22/2021,1:30:00 PM,0,0.484,11.178
6/22/2021,1:45:00 PM,0,0.484,11.198
6/22/2021,2:00:00 PM,0,0.4858,11.231
6/22/2021,2:15:00 PM,0,0.4885,11.314
6/22/2021,2:30:00 PM,0,0.4913,11.441
6/22/2021,2:45:00 PM,0,0.4952,11.552
6/22/2021,3:00:00 PM,0,0.4969,11.664
6/22/2021,3:15:00 PM,0,0.4996,11.772
6/22/2021,3:30:00 PM,0,0.5002,11.863
6/22/2021,3:45:00 PM,0,0.5,11.945
6/22/2021,4:00:00 PM,0,0.4984,12.028
6/22/2021,4:15:00 PM,0,0.4987,12.13
6/22/2021,4:30:00 PM,0,0.4975,12.252
6/22/2021,4:45:00 PM,0,0.4994,12.371
6/22/2021,5:00:00 PM,0,0.4994,12.508
6/22/2021,5:15:00 PM,0,0.4996,12.647
6/22/2021,5:30:00 PM,0,0.5005,12.79
6/22/2021,5:45:00 PM,0,0.5011,12.933
6/22/2021,6:00:00 PM,0,0.5001,13.054
6/22/2021,6:15:00 PM,0,0.5017,13.172
6/22/2021,6:30:00 PM,0,0.5011,13.261
6/22/2021,6:45:00 PM,0,0.5012,13.285
6/22/2021,7:00:00 PM,0,0.4996,13.243
6/22/2021,7:15:00 PM,0,0.4971,13.153
6/22/2021,7:30:00 PM,0,0.4959,13.026
6/22/2021,7:45:00 PM,0,0.4959,12.901
6/22/2021,8:00:00 PM,0,0.495,12.789
6/22/2021,8:15:00 PM,0,0.494,12.683
6/22/2021,8:30:00 PM,0,0.4944,12.58
6/22/2021,8:45:00 PM,0,0.4956,12.492
6/22/2021,9:00:00 PM,0,0.4968,12.414
6/22/2021,9:15:00 PM,0,0.4964,12.336
6/22/2021,9:30:00 PM,0,0.4965,12.265
6/22/2021,9:45:00 PM,0,0.4975,12.195
6/22/2021,10:00:00 PM,0,0.4968,12.125
6/22/2021,10:15:00 PM,0,0.496,12.054
6/22/2021,10:30:00 PM,0,0.4945,11.987
6/22/2021,10:45:00 PM,0,0.4937,11.925
6/22/2021,11:00:00 PM,0,0.491,11.868
6/22/2021,11:15:00 PM,0,0.4898,11.809
6/22/2021,11:30:00 PM,0,0.4882,11.749
6/22/2021,11:45:00 PM,0,0.4857,11.692
6/23/2021,12:00:00 AM,0,0.4854,11.632
6/23/2021,12:15:00 AM,0,0.4845,11.578
6/23/2021,12:30:00 AM,0,0.4905,11.525
6/23/2021,12:45:00 AM,0,0.4914,11.473
6/23/2021,1:00:00 AM,0,0.4923,11.419
6/23/2021,1:15:00 AM,0,0.4929,11.366
6/23/2021,1:30:00 AM,0,0.4942,11.311
6/23/2021,1:45:00 AM,0,0.4949,11.261
6/23/2021,2:00:00 AM,0,0.496,11.21
6/23/2021,2:15:00 AM,0,0.4962,11.158
6/23/2021,2:30:00 AM,0,0.4968,11.103
6/23/2021,2:45:00 AM,0,0.4993,11.051
6/23/2021,3:00:00 AM,0,0.4996,10.998
6/23/2021,3:15:00 AM,0,0.499,10.953
6/23/2021,3:30:00 AM,0,0.4995,10.905
6/23/2021,3:45:00 AM,0,0.4972,10.854
6/23/2021,4:00:00 AM,0,0.4954,10.807
6/23/2021,4:15:00 AM,0,0.4934,10.764
6/23/2021,4:30:00 AM,0,0.4922,10.719
6/23/2021,4:45:00 AM,0,0.4918,10.677
6/23/2021,5:00:00 AM,0,0.4891,10.635
6/23/2021,5:15:00 AM,0,0.4901,10.591
6/23/2021,5:30:00 AM,0,0.4894,10.551
6/23/2021,5:45:00 AM,0,0.493,10.515
6/23/2021,6:00:00 AM,0,0.494,10.478
6/23/2021,6:15:00 AM,0,0.4933,10.444
6/23/2021,6:30:00 AM,0,0.4938,10.403
6/23/2021,6:45:00 AM,0,0.4935,10.374
6/23/2021,7:00:00 AM,0,0.4931,10.348
6/23/2021,7:15:00 AM,0,0.4927,10.323
6/23/2021,7:30:00 AM,0,0.4921,10.307
6/23/2021,7:45:00 AM,0,0.4913,10.307
6/23/2021,8:00:00 AM,0,0.4923,10.311
6/23/2021,8:15:00 AM,0,0.4909,10.313
6/23/2021,8:30:00 AM,0,0.4904,10.306
6/23/2021,8:45:00 AM,0,0.4897,10.294
6/23/2021,9:00:00 AM,0,0.4891,10.291
6/23/2021,9:15:00 AM,0,0.4889,10.295
6/23/2021,9:30:00 AM,0,0.4886,10.295
6/23/2021,9:45:00 AM,0,0.488,10.299
6/23/2021,10:00:00 AM,0,0.4866,10.306
6/23/2021,10:15:00 AM,0,0.4857,10.32
6/23/2021,10:30:00 AM,0,0.4856,10.341
6/23/2021,10:45:00 AM,0,0.4864,10.368
6/23/2021,11:00:00 AM,0,0.4866,10.394
6/23/2021,11:15:00 AM,0,0.4877,10.423
6/23/2021,11:30:00 AM,0,0.488,10.45
6/23/2021,11:45:00 AM,0,0.4884,10.478
6/23/2021,12:00:00 PM,0,0.4875,10.501
6/23/2021,12:15:00 PM,0,0.4868,10.526
6/23/2021,12:30:00 PM,0,0.4851,10.55
6/23/2021,12:45:00 PM,0,0.4867,10.574
6/23/2021,1:00:00 PM,0,0.487,10.599
6/23/2021,1:15:00 PM,0,0.4865,10.628
6/23/2021,1:30:00 PM,0,0.4848,10.655
6/23/2021,1:45:00 PM,0,0.487,10.696
6/23/2021,2:00:00 PM,0,0.4864,10.756
6/23/2021,2:15:00 PM,0,0.4869,10.88
6/23/2021,2:30:00 PM,0,0.4817,11.034
6/23/2021,2:45:00 PM,0,0.4876,11.177
6/23/2021,3:00:00 PM,0,0.4899,11.272
6/23/2021,3:15:00 PM,0,0.4932,11.378
6/23/2021,3:30:00 PM,0,0.4981,11.516
