"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21099530, SEN S/N: 21099530)"
1,09/23/21 09:45:00 AM,17.463
2,09/23/21 09:45:05 AM,17.463
3,09/23/21 09:45:10 AM,17.463
4,09/23/21 09:45:15 AM,17.439
5,09/23/21 09:45:20 AM,17.415
6,09/23/21 09:45:25 AM,17.391
7,09/23/21 09:45:30 AM,17.391
8,09/23/21 09:45:35 AM,17.368
9,09/23/21 09:45:40 AM,17.368
10,09/23/21 09:45:45 AM,17.344
11,09/23/21 09:45:50 AM,17.320
12,09/23/21 09:45:55 AM,17.320
13,09/23/21 09:46:00 AM,17.320
14,09/23/21 09:46:05 AM,17.296
15,09/23/21 09:46:10 AM,17.296
16,09/23/21 09:46:15 AM,17.272
17,09/23/21 09:46:20 AM,17.272
18,09/23/21 09:46:25 AM,17.272
19,09/23/21 09:46:30 AM,17.272
20,09/23/21 09:46:35 AM,17.272
21,09/23/21 09:46:40 AM,17.249
22,09/23/21 09:46:45 AM,17.249
23,09/23/21 09:46:50 AM,17.249
24,09/23/21 09:46:55 AM,17.249
25,09/23/21 09:47:00 AM,17.225
26,09/23/21 09:47:05 AM,17.225
27,09/23/21 09:47:10 AM,17.225
28,09/23/21 09:47:15 AM,17.225
29,09/23/21 09:47:20 AM,17.225
30,09/23/21 09:47:25 AM,17.225
31,09/23/21 09:47:30 AM,17.225
32,09/23/21 09:47:35 AM,17.225
33,09/23/21 09:47:40 AM,17.225
34,09/23/21 09:47:45 AM,17.225
35,09/23/21 09:47:50 AM,17.225
36,09/23/21 09:47:55 AM,17.225
37,09/23/21 09:48:00 AM,17.201
38,09/23/21 09:48:05 AM,17.201
39,09/23/21 09:48:10 AM,17.201
40,09/23/21 09:48:15 AM,17.201
41,09/23/21 09:48:20 AM,17.201
42,09/23/21 09:48:25 AM,17.201
43,09/23/21 09:48:30 AM,17.201
44,09/23/21 09:48:35 AM,17.201
45,09/23/21 09:48:40 AM,17.201
46,09/23/21 09:48:45 AM,17.177
47,09/23/21 09:48:50 AM,17.177
48,09/23/21 09:48:55 AM,17.177
49,09/23/21 09:49:00 AM,17.177
50,09/23/21 09:49:05 AM,17.177
51,09/23/21 09:49:10 AM,17.153
52,09/23/21 09:49:15 AM,17.153
53,09/23/21 09:49:20 AM,17.130
54,09/23/21 09:49:25 AM,17.130
55,09/23/21 09:49:30 AM,17.130
56,09/23/21 09:49:35 AM,17.106
57,09/23/21 09:49:40 AM,17.106
58,09/23/21 09:49:45 AM,17.106
59,09/23/21 09:49:50 AM,17.106
60,09/23/21 09:49:55 AM,17.106
61,09/23/21 09:50:00 AM,17.106
62,09/23/21 09:50:05 AM,17.106
63,09/23/21 09:50:10 AM,17.130
64,09/23/21 09:50:15 AM,17.130
65,09/23/21 09:50:20 AM,17.153
66,09/23/21 09:50:25 AM,17.177
67,09/23/21 09:50:30 AM,17.177
68,09/23/21 09:50:35 AM,17.201
69,09/23/21 09:50:40 AM,17.225
70,09/23/21 09:50:45 AM,17.225
71,09/23/21 09:50:50 AM,17.249
72,09/23/21 09:50:55 AM,17.272
73,09/23/21 09:51:00 AM,17.272
74,09/23/21 09:51:05 AM,17.296
75,09/23/21 09:51:10 AM,17.296
76,09/23/21 09:51:15 AM,17.320
77,09/23/21 09:51:20 AM,17.320
78,09/23/21 09:51:25 AM,17.344
79,09/23/21 09:51:30 AM,17.368
80,09/23/21 09:51:35 AM,17.368
81,09/23/21 09:51:40 AM,17.368
82,09/23/21 09:51:45 AM,17.391
83,09/23/21 09:51:50 AM,17.415
84,09/23/21 09:51:55 AM,17.415
85,09/23/21 09:52:00 AM,17.439
86,09/23/21 09:52:05 AM,17.463
87,09/23/21 09:52:10 AM,17.463
88,09/23/21 09:52:15 AM,17.510
89,09/23/21 09:52:20 AM,17.534
90,09/23/21 09:52:25 AM,17.582
91,09/23/21 09:52:30 AM,17.653
92,09/23/21 09:52:35 AM,17.701
93,09/23/21 09:52:40 AM,17.724
94,09/23/21 09:52:45 AM,17.748
95,09/23/21 09:52:50 AM,17.772
96,09/23/21 09:52:55 AM,17.772
97,09/23/21 09:53:00 AM,17.796
98,09/23/21 09:53:05 AM,17.796
99,09/23/21 09:53:10 AM,17.819
100,09/23/21 09:53:15 AM,17.819
101,09/23/21 09:53:20 AM,17.819
102,09/23/21 09:53:25 AM,17.843
103,09/23/21 09:53:30 AM,17.843
104,09/23/21 09:53:35 AM,17.843
105,09/23/21 09:53:40 AM,17.843
106,09/23/21 09:53:45 AM,17.843
107,09/23/21 09:53:50 AM,17.843
108,09/23/21 09:53:55 AM,17.819
109,09/23/21 09:54:00 AM,17.796
110,09/23/21 09:54:05 AM,17.796
111,09/23/21 09:54:10 AM,17.796
112,09/23/21 09:54:15 AM,17.796
113,09/23/21 09:54:20 AM,17.772
114,09/23/21 09:54:25 AM,17.772
115,09/23/21 09:54:30 AM,17.772
116,09/23/21 09:54:35 AM,17.772
117,09/23/21 09:54:40 AM,17.748
118,09/23/21 09:54:45 AM,17.748
119,09/23/21 09:54:50 AM,17.748
120,09/23/21 09:54:55 AM,17.748
121,09/23/21 09:55:00 AM,17.748
122,09/23/21 09:55:05 AM,17.748
123,09/23/21 09:55:10 AM,17.724
124,09/23/21 09:55:15 AM,17.724
125,09/23/21 09:55:20 AM,17.724
126,09/23/21 09:55:25 AM,17.724
127,09/23/21 09:55:30 AM,17.724
128,09/23/21 09:55:35 AM,17.724
129,09/23/21 09:55:40 AM,17.724
130,09/23/21 09:55:45 AM,17.724
131,09/23/21 09:55:50 AM,17.724
132,09/23/21 09:55:55 AM,17.724
133,09/23/21 09:56:00 AM,17.724
134,09/23/21 09:56:05 AM,17.724
135,09/23/21 09:56:10 AM,17.724
136,09/23/21 09:56:15 AM,17.724
137,09/23/21 09:56:20 AM,17.724
138,09/23/21 09:56:25 AM,17.724
139,09/23/21 09:56:30 AM,17.701
140,09/23/21 09:56:35 AM,17.701
141,09/23/21 09:56:40 AM,17.677
142,09/23/21 09:56:45 AM,17.653
143,09/23/21 09:56:50 AM,17.629
144,09/23/21 09:56:55 AM,17.629
145,09/23/21 09:57:00 AM,17.629
146,09/23/21 09:57:05 AM,17.605
147,09/23/21 09:57:10 AM,17.605
148,09/23/21 09:57:15 AM,17.605
149,09/23/21 09:57:20 AM,17.605
150,09/23/21 09:57:25 AM,17.605
151,09/23/21 09:57:30 AM,17.605
152,09/23/21 09:57:35 AM,17.605
153,09/23/21 09:57:40 AM,17.605
154,09/23/21 09:57:45 AM,17.605
155,09/23/21 09:57:50 AM,17.605
156,09/23/21 09:57:55 AM,17.605
157,09/23/21 09:58:00 AM,17.605
158,09/23/21 09:58:05 AM,17.605
159,09/23/21 09:58:10 AM,17.582
160,09/23/21 09:58:15 AM,17.582
161,09/23/21 09:58:20 AM,17.582
162,09/23/21 09:58:25 AM,17.582
163,09/23/21 09:58:30 AM,17.582
164,09/23/21 09:58:35 AM,17.582
165,09/23/21 09:58:40 AM,17.582
166,09/23/21 09:58:45 AM,17.582
167,09/23/21 09:58:50 AM,17.582
168,09/23/21 09:58:55 AM,17.558
169,09/23/21 09:59:00 AM,17.558
170,09/23/21 09:59:05 AM,17.558
171,09/23/21 09:59:10 AM,17.558
172,09/23/21 09:59:15 AM,17.558
173,09/23/21 09:59:20 AM,17.534
174,09/23/21 09:59:25 AM,17.534
175,09/23/21 09:59:30 AM,17.534
176,09/23/21 09:59:35 AM,17.534
177,09/23/21 09:59:40 AM,17.534
178,09/23/21 09:59:45 AM,17.534
179,09/23/21 09:59:50 AM,17.534
180,09/23/21 09:59:55 AM,17.534
181,09/23/21 10:00:00 AM,17.534
182,09/23/21 10:00:05 AM,17.510
183,09/23/21 10:00:10 AM,17.510
184,09/23/21 10:00:15 AM,17.510
185,09/23/21 10:00:20 AM,17.510
186,09/23/21 10:00:25 AM,17.510
187,09/23/21 10:00:30 AM,17.510
188,09/23/21 10:00:35 AM,17.510
189,09/23/21 10:00:40 AM,17.510
190,09/23/21 10:00:45 AM,17.510
191,09/23/21 10:00:50 AM,17.510
192,09/23/21 10:00:55 AM,17.510
193,09/23/21 10:01:00 AM,17.510
194,09/23/21 10:01:05 AM,17.510
195,09/23/21 10:01:10 AM,17.510
196,09/23/21 10:01:15 AM,17.510
197,09/23/21 10:01:20 AM,17.510
198,09/23/21 10:01:25 AM,17.510
199,09/23/21 10:01:30 AM,17.510
200,09/23/21 10:01:35 AM,17.510
201,09/23/21 10:01:40 AM,17.510
202,09/23/21 10:01:45 AM,17.510
203,09/23/21 10:01:50 AM,17.510
204,09/23/21 10:01:55 AM,17.486
205,09/23/21 10:02:00 AM,17.510
206,09/23/21 10:02:05 AM,17.510
207,09/23/21 10:02:10 AM,17.510
208,09/23/21 10:02:15 AM,17.510
209,09/23/21 10:02:20 AM,17.486
210,09/23/21 10:02:25 AM,17.486
211,09/23/21 10:02:30 AM,17.486
212,09/23/21 10:02:35 AM,17.486
213,09/23/21 10:02:40 AM,17.463
214,09/23/21 10:02:45 AM,17.463
215,09/23/21 10:02:50 AM,17.463
216,09/23/21 10:02:55 AM,17.463
217,09/23/21 10:03:00 AM,17.463
218,09/23/21 10:03:05 AM,17.439
219,09/23/21 10:03:10 AM,17.439
220,09/23/21 10:03:15 AM,17.463
221,09/23/21 10:03:20 AM,17.463
222,09/23/21 10:03:25 AM,17.463
223,09/23/21 10:03:30 AM,17.463
224,09/23/21 10:03:35 AM,17.463
225,09/23/21 10:03:40 AM,17.463
226,09/23/21 10:03:45 AM,17.463
227,09/23/21 10:03:50 AM,17.486
228,09/23/21 10:03:55 AM,17.510
229,09/23/21 10:04:00 AM,17.534
230,09/23/21 10:04:05 AM,17.534
231,09/23/21 10:04:10 AM,17.558
232,09/23/21 10:04:15 AM,17.558
233,09/23/21 10:04:20 AM,17.534
234,09/23/21 10:04:25 AM,17.510
235,09/23/21 10:04:30 AM,17.510
236,09/23/21 10:04:35 AM,17.510
237,09/23/21 10:04:40 AM,17.486
238,09/23/21 10:04:45 AM,17.486
239,09/23/21 10:04:50 AM,17.463
240,09/23/21 10:04:55 AM,17.463
241,09/23/21 10:05:00 AM,17.463
242,09/23/21 10:05:05 AM,17.463
243,09/23/21 10:05:10 AM,17.463
244,09/23/21 10:05:15 AM,17.439
245,09/23/21 10:05:20 AM,17.439
246,09/23/21 10:05:25 AM,17.415
247,09/23/21 10:05:30 AM,17.415
248,09/23/21 10:05:35 AM,17.415
249,09/23/21 10:05:40 AM,17.415
250,09/23/21 10:05:45 AM,17.415
251,09/23/21 10:05:50 AM,17.415
252,09/23/21 10:05:55 AM,17.415
253,09/23/21 10:06:00 AM,17.391
254,09/23/21 10:06:05 AM,17.391
255,09/23/21 10:06:10 AM,17.368
256,09/23/21 10:06:15 AM,17.368
257,09/23/21 10:06:20 AM,17.344
258,09/23/21 10:06:25 AM,17.344
259,09/23/21 10:06:30 AM,17.320
260,09/23/21 10:06:35 AM,17.320
261,09/23/21 10:06:40 AM,17.320
262,09/23/21 10:06:45 AM,17.320
263,09/23/21 10:06:50 AM,17.296
264,09/23/21 10:06:55 AM,17.296
265,09/23/21 10:07:00 AM,17.296
266,09/23/21 10:07:05 AM,17.296
267,09/23/21 10:07:10 AM,17.296
268,09/23/21 10:07:15 AM,17.272
269,09/23/21 10:07:20 AM,17.272
270,09/23/21 10:07:25 AM,17.296
271,09/23/21 10:07:30 AM,17.296
272,09/23/21 10:07:35 AM,17.296
273,09/23/21 10:07:40 AM,17.296
274,09/23/21 10:07:45 AM,17.272
275,09/23/21 10:07:50 AM,17.296
276,09/23/21 10:07:55 AM,17.296
277,09/23/21 10:08:00 AM,17.296
278,09/23/21 10:08:05 AM,17.296
279,09/23/21 10:08:10 AM,17.296
280,09/23/21 10:08:15 AM,17.296
281,09/23/21 10:08:20 AM,17.296
282,09/23/21 10:08:25 AM,17.296
283,09/23/21 10:08:30 AM,17.296
284,09/23/21 10:08:35 AM,17.296
285,09/23/21 10:08:40 AM,17.320
286,09/23/21 10:08:45 AM,17.320
287,09/23/21 10:08:50 AM,17.320
288,09/23/21 10:08:55 AM,17.320
289,09/23/21 10:09:00 AM,17.296
290,09/23/21 10:09:05 AM,17.296
291,09/23/21 10:09:10 AM,17.272
292,09/23/21 10:09:15 AM,17.272
293,09/23/21 10:09:20 AM,17.272
294,09/23/21 10:09:25 AM,17.249
295,09/23/21 10:09:30 AM,17.225
296,09/23/21 10:09:35 AM,17.225
297,09/23/21 10:09:40 AM,17.201
298,09/23/21 10:09:45 AM,17.177
299,09/23/21 10:09:50 AM,17.177
300,09/23/21 10:09:55 AM,17.177
301,09/23/21 10:10:00 AM,17.153
302,09/23/21 10:10:05 AM,17.153
303,09/23/21 10:10:10 AM,17.153
304,09/23/21 10:10:15 AM,17.153
305,09/23/21 10:10:20 AM,17.130
306,09/23/21 10:10:25 AM,17.130
307,09/23/21 10:10:30 AM,17.130
308,09/23/21 10:10:35 AM,17.130
309,09/23/21 10:10:40 AM,17.130
310,09/23/21 10:10:45 AM,17.130
311,09/23/21 10:10:50 AM,17.130
312,09/23/21 10:10:55 AM,17.130
313,09/23/21 10:11:00 AM,17.130
314,09/23/21 10:11:05 AM,17.130
315,09/23/21 10:11:10 AM,17.153
316,09/23/21 10:11:15 AM,17.153
317,09/23/21 10:11:20 AM,17.153
318,09/23/21 10:11:25 AM,17.177
319,09/23/21 10:11:30 AM,17.177
320,09/23/21 10:11:35 AM,17.177
321,09/23/21 10:11:40 AM,17.177
322,09/23/21 10:11:45 AM,17.201
323,09/23/21 10:11:50 AM,17.201
324,09/23/21 10:11:55 AM,17.225
325,09/23/21 10:12:00 AM,17.225
326,09/23/21 10:12:05 AM,17.225
327,09/23/21 10:12:10 AM,17.225
328,09/23/21 10:12:15 AM,17.249
329,09/23/21 10:12:20 AM,17.249
330,09/23/21 10:12:25 AM,17.272
331,09/23/21 10:12:30 AM,17.272
332,09/23/21 10:12:35 AM,17.272
333,09/23/21 10:12:40 AM,17.296
334,09/23/21 10:12:45 AM,17.296
335,09/23/21 10:12:50 AM,17.296
336,09/23/21 10:12:55 AM,17.320
337,09/23/21 10:13:00 AM,17.320
338,09/23/21 10:13:05 AM,17.320
339,09/23/21 10:13:10 AM,17.320
340,09/23/21 10:13:15 AM,17.320
341,09/23/21 10:13:20 AM,17.272
342,09/23/21 10:13:25 AM,17.130
343,09/23/21 10:13:30 AM,16.987
344,09/23/21 10:13:35 AM,16.773
345,09/23/21 10:13:40 AM,16.582
346,09/23/21 10:13:45 AM,16.415
347,09/23/21 10:13:50 AM,16.272
348,09/23/21 10:13:55 AM,16.129
349,09/23/21 10:14:00 AM,16.034
350,09/23/21 10:14:05 AM,15.915
351,09/23/21 10:14:10 AM,15.796
352,09/23/21 10:14:15 AM,15.700
353,09/23/21 10:14:20 AM,15.605
